Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0038692	-	3R	+	19229463	19230832	54.594051	36.322655	90.506721
FBgn0038693	-	3R	-	19230764	19246130	0.283645	0.239355	0.596411
FBgn0265062	-	3R	-	19278775	19279728	0.000000	0.000000	0.000000
FBgn0263405	-	3R	+	19288357	19289296	0.000000	0.000000	0.000000
FBgn0265063	-	3R	-	19297246	19297695	0.000000	0.000000	0.000000
FBgn0000463	-	3R	-	19302731	19326217	62.074554	44.461525	110.786697
FBgn0262903	-	3R	+	19329736	19330836	0.000000	0.000000	0.000000
FBgn0262839	-	3R	+	19354051	19354884	0.000000	0.000000	0.000000
FBgn0289122	-	3R	-	19368995	19403153	19.859623	13.213057	32.923538
FBgn0038697	-	3R	-	19373757	19374789	0.000000	0.000000	0.000000
FBgn0051404	-	3R	-	19375043	19376023	0.000000	0.000000	0.000000
FBgn0051245	-	3R	-	19376195	19377225	0.000000	0.000000	0.000000
FBgn0085314	-	3R	+	19385917	19387559	0.000000	0.000000	0.000000
FBgn0038700	-	3R	+	19387861	19389866	0.000000	0.000000	0.000000
FBgn0038701	-	3R	+	19390270	19392132	0.608557	0.404887	1.008874
FBgn0038702	-	3R	+	19393360	19395188	0.180958	0.120395	0.299994
FBgn0051244	-	3R	-	19397430	19398567	0.580844	0.386449	0.962931
FBgn0038704	-	3R	+	19403455	19406294	41.402901	29.795080	74.241684
FBgn0051221	-	3R	+	19412689	19460311	0.243107	0.161745	0.403026
FBgn0038706	-	3R	-	19423779	19425199	0.000000	0.000000	0.000000
FBgn0260003	-	3R	+	19461085	19597288	3.969306	21.875271	54.507557
FBgn0038708	-	3R	-	19461879	19463066	0.090909	0.060484	0.150710
FBgn0038709	-	3R	-	19489570	19491115	0.000000	0.000000	0.000000
FBgn0065080	-	3R	+	19586196	19586263	0.026371	0.017545	0.043718
FBgn0038714	-	3R	-	19597502	19598955	0.000000	0.000000	0.000000
FBgn0038715	-	3R	+	19600635	19602629	0.000000	0.000000	0.000000
FBgn0038716	-	3R	+	19603375	19606475	0.000000	0.000000	0.000000
FBgn0038717	-	3R	+	19607254	19609322	0.000000	0.000000	0.000000
FBgn0038718	-	3R	+	19610225	19612437	0.000000	0.000000	0.000000
FBgn0038719	-	3R	+	19613381	19615784	0.469712	0.312510	0.778695
FBgn0038720	-	3R	-	19616024	19632718	2.309003	2.269330	5.654588
FBgn0283555	-	3R	-	19621080	19621138	0.000000	0.000000	0.000000
FBgn0038721	-	3R	-	19633418	19642722	10.676396	7.505155	18.700918
FBgn0083974	-	3R	+	19634949	19635879	0.000000	0.000000	0.000000
FBgn0283536	-	3R	-	19643018	19644386	394.521729	274.831390	684.809204
FBgn0038722	-	3R	+	19645026	19646906	28.681318	19.082329	47.548260
FBgn0038723	-	3R	-	19646930	19648410	58.802399	39.122562	97.483376
FBgn0051220	-	3R	+	19648487	19650586	0.000000	0.000000	0.000000
FBgn0051219	-	3R	+	19651018	19652430	0.000000	0.000000	0.000000
FBgn0038725	-	3R	-	19652369	19657866	0.410876	0.280531	0.699010
FBgn0003011	-	3R	+	19659748	19663672	0.000000	0.000000	0.000000
FBgn0038727	-	3R	+	19665007	19670827	0.000000	0.000000	0.000000
FBgn0051216	-	3R	+	19671450	19698742	4.456258	3.649514	9.093653
FBgn0012003	-	3R	-	19672277	19672349	0.000000	0.000000	0.000000
FBgn0024963	-	3R	+	19730715	19775231	0.448735	0.475281	1.184277
FBgn0263499	-	3R	-	19743789	19744477	0.000000	0.000000	0.000000
FBgn0038730	-	3R	-	19771382	19773225	0.000000	0.000000	0.000000
FBgn0038733	-	3R	+	19781246	19783145	0.000000	0.000000	0.000000
FBgn0038734	-	3R	+	19783522	19785519	0.681049	0.453117	1.129052
FBgn0012004	-	3R	+	19790122	19790194	0.000000	0.000000	0.000000
FBgn0051215	-	3R	+	19790972	19791044	0.000000	0.000000	0.000000
FBgn0014135	-	3R	-	19794073	19836817	0.000000	0.000000	0.000000
FBgn0051471	-	3R	+	19802690	19802763	0.000000	0.000000	0.000000
FBgn0051459	-	3R	+	19840845	19842040	0.000000	0.000000	0.000000
FBgn0038735	-	3R	+	19847311	19854403	3.440129	3.165492	7.887592
FBgn0261984	-	3R	-	19853908	19861291	36.243843	24.113848	60.085514
FBgn0038737	-	3R	+	19861610	19862600	5.768219	3.837726	9.562628
FBgn0038738	-	3R	-	19862517	19864393	57.434040	38.212162	95.214897
FBgn0038739	-	3R	+	19864496	19866869	12.198971	9.417962	23.467142
FBgn0038740	-	3R	-	19865417	19875678	5.381174	3.925241	9.780692
FBgn0038741	-	3R	-	19875974	19877514	46.487854	30.929419	77.068169
FBgn0038742	-	3R	+	19877737	19879309	37.441467	24.910652	62.070950
FBgn0014006	-	3R	+	19879719	19886030	30.965170	23.165850	57.723343
FBgn0002940	-	3R	-	19886255	19888206	55.397984	36.857529	91.839493
FBgn0038744	-	3R	+	19890689	19898738	20.151846	13.407478	33.407990
FBgn0038745	-	3R	-	19897372	19903689	34.620476	28.251894	70.396461
FBgn0038746	-	3R	-	19903665	19904868	265.689240	176.769043	440.463043
FBgn0038747	-	3R	+	19905164	19914272	48.715347	39.995155	99.657646
FBgn0266407	-	3R	+	19907681	19908091	0.000000	0.000000	0.000000
FBgn0266408	-	3R	-	19908403	19910318	0.000000	0.000000	0.000000
FBgn0260234	-	3R	-	19914320	19915412	1.223518	0.814034	2.028364
FBgn0038749	-	3R	-	19914396	19915412	0.000000	0.000000	0.000000
FBgn0038750	-	3R	-	19915868	19917839	0.000000	0.000000	0.000000
FBgn0038751	-	3R	+	19918507	19920584	0.000000	0.000000	0.000000
FBgn0262971	-	3R	-	19920597	19921310	0.000000	0.000000	0.000000
FBgn0285966	-	3R	-	19920708	19920862	0.000000	0.000000	0.000000
FBgn0267707	-	3R	+	19921313	19921671	0.000000	0.000000	0.000000
FBgn0038752	-	3R	-	19921744	19925371	0.358250	0.238352	0.593911
FBgn0038753	-	3R	-	19926322	19928644	0.000000	0.000000	0.000000
FBgn0038755	-	3R	-	19929277	20008512	22.550968	16.323778	40.674660
FBgn0021776	-	3R	-	19931799	19935120	0.093618	0.069786	0.173888
FBgn0267709	-	3R	-	19941997	19942412	0.000000	0.000000	0.000000
FBgn0038756	-	3R	+	19948443	19948907	0.000000	0.000000	0.000000
FBgn0051213	-	3R	+	19972898	19979569	0.000000	0.000000	0.000000
FBgn0038760	-	3R	+	20008947	20011712	11.937455	7.942258	19.790068
FBgn0038761	-	3R	-	20011776	20013504	0.965665	0.642479	1.600892
FBgn0270925	-	3R	+	20013872	20018248	0.000000	0.000000	0.000000
FBgn0038763	-	3R	-	20018269	20021338	49.654285	37.967197	94.604500
FBgn0243511	-	3R	+	20021704	20026482	48.866058	32.511692	81.010788
FBgn0038765	-	3R	-	20026487	20028040	14.865660	9.890459	24.644484
FBgn0038766	-	3R	+	20028058	20029561	26.992622	17.958801	44.748718
FBgn0038767	-	3R	-	20029560	20031309	58.416393	38.865746	96.843452
FBgn0038768	-	3R	+	20031823	20034330	97.097267	64.601006	160.969101
FBgn0038769	-	3R	-	20033881	20036056	13.247277	8.813712	21.961508
FBgn0040571	-	3R	-	20036421	20056097	0.000000	0.000000	0.000000
FBgn0260466	-	3R	+	20042757	20048716	0.000000	0.000000	0.000000
FBgn0064119	-	3R	+	20042757	20048716	0.000000	0.000000	0.000000
FBgn0038771	-	3R	-	20056418	20059750	47.177311	37.129101	92.516182
FBgn0038772	-	3R	+	20057748	20059291	72.064835	47.946362	119.470009
FBgn0003249	-	3R	-	20081060	20082450	1.495327	0.994875	2.478972
FBgn0038773	-	3R	+	20114838	20117139	0.000000	0.000000	0.000000
FBgn0038774	-	3R	+	20169435	20174872	12.267427	8.161797	20.337099
FBgn0083975	-	3R	+	20204809	20245473	0.000000	0.000000	0.000000
FBgn0038775	-	3R	-	20208201	20209791	0.000000	0.000000	0.000000
FBgn0267710	-	3R	-	20238507	20239091	0.000000	0.000000	0.000000
FBgn0262582	-	3R	+	20252770	20303942	49.344448	54.565159	135.962357
FBgn0038783	-	3R	-	20303955	20304977	0.000000	0.000000	0.000000
FBgn0038784	-	3R	-	20306216	20307537	0.000000	0.000000	0.000000
FBgn0261550	-	3R	+	20309344	20324196	31.104673	29.485804	73.471054
FBgn0038787	-	3R	-	20324274	20328003	49.308769	33.262703	82.882111
FBgn0267450	-	3R	+	20325529	20326260	0.000000	0.000000	0.000000
FBgn0038788	-	3R	+	20328465	20330915	11.718162	11.825534	29.466192
FBgn0038789	-	3R	+	20338973	20343902	0.000000	0.000000	0.000000
FBgn0266381	-	3R	+	20358839	20360281	0.000000	0.000000	0.000000
FBgn0038790	-	3R	+	20360308	20360634	3.231343	2.149885	5.356962
FBgn0262869	-	3R	-	20378458	20484588	0.124910	0.099643	0.248284
FBgn0038795	-	3R	-	20406615	20407871	0.000000	0.000000	0.000000
FBgn0038796	-	3R	+	20408265	20409243	0.000000	0.000000	0.000000
FBgn0002869	-	3R	-	20503102	20503746	1.061644	0.920759	2.294295
FBgn0038799	-	3R	-	20507392	20512468	0.000000	0.000000	0.000000
FBgn0262146	-	3R	-	20534021	20534704	0.000000	0.000000	0.000000
FBgn0053192	-	3R	+	20534962	20535301	3.208029	2.134374	5.318312
FBgn0016917	-	3R	-	20535323	20552311	84.189346	75.609306	188.398972
FBgn0067783	-	3R	-	20552385	20557667	16.770420	13.900206	34.635742
FBgn0067782	-	3R	-	20552635	20554400	0.000000	0.000000	0.000000
FBgn0043457	-	3R	+	20557930	20559760	20.532097	15.453341	38.505756
FBgn0040575	-	3R	-	20559708	20560280	5.733350	5.137935	12.802412
FBgn0038803	-	3R	+	20560865	20573000	15.567218	13.200677	32.892696
FBgn0038804	-	3R	-	20562486	20564067	14.280026	9.500824	23.673611
FBgn0083039	-	3R	+	20574906	20575043	1.724638	1.147441	2.859127
FBgn0038805	-	3R	-	20575245	20577010	57.976650	41.738857	104.002510
FBgn0038806	-	3R	+	20577053	20578131	13.450000	8.948588	22.297585
FBgn0023212	-	3R	-	20578222	20579850	318.277954	211.757507	527.645325
FBgn0038808	-	3R	+	20580115	20580764	26.149857	17.398090	43.351570
FBgn0054008	-	3R	-	20580683	20581522	6.685967	4.448325	11.084083
FBgn0038809	-	3R	-	20581770	20585833	115.986488	77.168427	192.283905
FBgn0014029	-	3R	-	20586129	20588356	67.014809	48.104862	119.864967
FBgn0267711	-	3R	+	20588003	20588549	0.000000	0.000000	0.000000
FBgn0038810	-	3R	+	20588711	20591040	57.929882	38.542061	96.036911
FBgn0038811	-	3R	-	20591024	20592671	27.918615	18.621868	46.400913
FBgn0023097	-	3R	+	20593139	20612540	61.821724	42.940514	106.996727
FBgn0051506	-	3R	-	20604749	20604832	0.000000	0.000000	0.000000
FBgn0038814	-	3R	-	20611251	20616901	0.000000	0.000000	0.000000
FBgn0038815	-	3R	+	20617883	20621269	22.292398	14.831635	36.956627
FBgn0001169	-	3R	+	20621938	20628915	66.809792	55.661407	138.693924
FBgn0015279	-	3R	-	20628972	20634732	44.749329	32.555256	81.119331
FBgn0038816	-	3R	+	20635480	20644279	8.951899	6.349004	15.820089
FBgn0051201	-	3R	-	20644154	20648716	0.000000	0.000000	0.000000
FBgn0028422	-	3R	-	20648595	20652450	0.000000	0.000000	0.000000
FBgn0038818	-	3R	-	20652567	20659904	0.000000	0.000000	0.000000
FBgn0038820	-	3R	-	20676224	20677351	1.655656	1.101545	2.744768
FBgn0266382	-	3R	+	20677080	20677858	0.000000	0.000000	0.000000
FBgn0263406	-	3R	+	20678183	20679079	0.111483	0.074172	0.184818
FBgn0024944	-	3R	-	20689018	20714577	1.212995	2.317429	5.774437
FBgn0051205	-	3R	+	20731631	20732707	0.000000	0.000000	0.000000
FBgn0261857	-	3R	+	20734748	20735323	0.000000	0.000000	0.000000
FBgn0004107	-	3R	+	20735623	20738414	238.566116	241.779388	602.452087
FBgn0262185	-	3R	+	20735923	20736012	0.000000	0.000000	0.000000
FBgn0038821	-	3R	-	20737325	20739100	0.000000	0.000000	0.000000
FBgn0259222	-	3R	+	20740108	20756639	0.000000	0.000000	0.000000
FBgn0051199	-	3R	-	20742800	20743869	0.000000	0.000000	0.000000
FBgn0051200	-	3R	-	20744234	20745338	0.000000	0.000000	0.000000
FBgn0265606	-	3R	-	20748184	20749074	0.000000	0.000000	0.000000
FBgn0038826	-	3R	+	20756729	20810726	0.894130	2.220513	5.532949
FBgn0051195	-	3R	-	20757269	20762369	73.891273	49.161533	122.497902
FBgn0046689	-	3R	-	20770828	20772601	0.000000	0.000000	0.000000
FBgn0038827	-	3R	-	20810804	20816190	27.980816	18.616268	46.386959
FBgn0038828	-	3R	-	20816445	20818929	13.822320	9.920163	24.718496
FBgn0038829	-	3R	-	20819129	20821848	35.855801	33.126186	82.541939
FBgn0019936	-	3R	+	20822181	20823356	2829.636230	1882.620972	4691.007812
FBgn0083055	-	3R	+	20822610	20822749	0.000000	0.000000	0.000000
FBgn0082986	-	3R	+	20822926	20823060	1.466667	0.975807	2.431459
FBgn0038830	-	3R	-	20823313	20824239	17.667997	11.754918	29.290236
FBgn0027493	-	3R	-	20824667	20830580	152.516144	101.472435	252.843231
FBgn0264839	-	3R	+	20827095	20828212	0.000000	0.000000	0.000000
FBgn0051223	-	3R	+	20831127	20832455	32.241734	21.451153	53.450764
FBgn0053094	-	3R	+	20832799	20840118	64.220390	63.805222	158.986206
FBgn0038832	-	3R	+	20842140	20844981	0.274697	0.182762	0.455396
FBgn0038833	-	3R	+	20847068	20847748	0.000000	0.000000	0.000000
FBgn0038834	-	3R	+	20850516	20851427	652.638977	506.579865	1262.266968
FBgn0259215	-	3R	-	20851709	20859945	0.000000	0.000000	0.000000
FBgn0262422	-	3R	-	20853305	20853358	0.000000	0.000000	0.000000
FBgn0038837	-	3R	-	20860187	20866231	0.000000	0.000000	0.000000
FBgn0028396	-	3R	+	20871036	20871700	1.074266	0.714733	1.780932
FBgn0038839	-	3R	-	20894452	20897320	0.283374	0.188535	0.469781
FBgn0038840	-	3R	+	20901956	20908263	0.000000	0.000000	0.000000
FBgn0044810	-	3R	-	20904917	20905518	0.000000	0.000000	0.000000
FBgn0051191	-	3R	-	20909213	20945530	0.000000	0.000000	0.000000
FBgn0264915	-	3R	+	20911640	20912869	0.000000	0.000000	0.000000
FBgn0263460	-	3R	-	20912733	20912879	0.000000	0.000000	0.000000
FBgn0038842	-	3R	+	20914296	20929213	2.637698	2.506262	6.244961
FBgn0002921	-	3R	+	20948714	20976239	93.262054	175.673584	437.733429
FBgn0013995	-	3R	+	20978183	21015613	11.348053	23.752266	59.184544
FBgn0263400	-	3R	-	20986504	20987936	0.508413	0.338259	0.842854
FBgn0038845	-	3R	-	21005160	21006990	0.000000	0.000000	0.000000
FBgn0038846	-	3R	+	21015949	21017120	0.000000	0.000000	0.000000
FBgn0026056	-	3R	+	21017684	21020753	32.811756	21.830402	54.395752
FBgn0046763	-	3R	-	21021044	21024163	0.544467	0.362246	0.902624
FBgn0013812	-	3R	-	21024580	21042499	0.000000	0.000000	0.000000
FBgn0038847	-	3R	+	21044068	21044905	0.000000	0.000000	0.000000
FBgn0051189	-	3R	-	21044898	21045842	0.000000	0.000000	0.000000
FBgn0051207	-	3R	-	21046032	21047027	0.000000	0.000000	0.000000
FBgn0038849	-	3R	-	21047462	21048829	0.000000	0.000000	0.000000
FBgn0038850	-	3R	-	21050014	21050975	0.000000	0.000000	0.000000
FBgn0011672	-	3R	-	21051383	21060800	12.014902	18.753695	46.729389
FBgn0025865	-	3R	-	21061680	21064471	66.695518	44.975647	112.067757
FBgn0000083	-	3R	+	21065241	21070917	16.094475	29.738071	74.099632
FBgn0003257	-	3R	-	21070557	21073319	44.123878	29.356611	73.149139
FBgn0038851	-	3R	+	21074007	21076798	0.000000	0.000000	0.000000
FBgn0038852	-	3R	-	21076862	21080926	0.000000	0.000000	0.000000
FBgn0038853	-	3R	-	21083043	21097827	30.866056	20.535885	51.170147
FBgn0265067	-	3R	+	21088792	21095744	0.000000	0.000000	0.000000
FBgn0038854	-	3R	-	21098229	21101718	20.601387	13.706568	34.153248
FBgn0267712	-	3R	-	21102008	21102889	0.000000	0.000000	0.000000
FBgn0038855	-	3R	+	21102199	21105113	52.478199	34.914928	86.999039
FBgn0266674	-	3R	-	21105046	21107972	30.719755	20.438545	50.927608
FBgn0028468	-	3R	+	21108446	21110834	30.473867	20.274952	50.519974
FBgn0015790	-	3R	+	21111408	21116146	203.505783	145.522003	362.603455
FBgn0010770	-	3R	+	21116254	21117899	132.310501	88.029160	219.346069
FBgn0038857	-	3R	-	21117857	21118856	25.320385	16.846224	41.976460
FBgn0283468	-	3R	-	21119252	21127485	135.541245	99.131744	247.010834
FBgn0038858	-	3R	+	21127573	21129601	5.727495	8.093213	20.166208
FBgn0038859	-	3R	-	21128950	21129717	0.000000	0.000000	0.000000
FBgn0038860	-	3R	+	21130216	21132720	14.308583	9.519824	23.720953
FBgn0038861	-	3R	-	21132734	21133881	4.758189	3.165730	7.888187
FBgn0038862	-	3R	+	21134262	21138214	49.807095	36.947456	92.063560
FBgn0250820	-	3R	+	21138270	21140365	16.235010	13.344733	33.251644
FBgn0264357	-	3R	+	21140739	21214269	8.011295	72.483719	180.610809
FBgn0038865	-	3R	-	21159238	21161092	0.052830	0.035149	0.087582
FBgn0038866	-	3R	+	21163778	21165161	0.130058	0.086531	0.215612
FBgn0260004	-	3R	-	21165167	21168205	0.787281	0.523796	1.305165
FBgn0038868	-	3R	+	21215079	21216226	12.111010	8.057728	20.077789
FBgn0264706	-	3R	+	21216820	21217242	0.657210	0.437257	1.089531
FBgn0038869	-	3R	-	21217268	21218791	29.877581	19.878229	49.531437
FBgn0038870	-	3R	+	21219077	21222843	38.937756	25.906168	64.551514
FBgn0038871	-	3R	-	21220704	21223584	5.223905	5.204469	12.968200
FBgn0265205	-	3R	-	21223623	21224589	0.000000	0.000000	0.000000
FBgn0038872	-	3R	+	21223704	21229512	48.278507	32.127769	80.054138
FBgn0000527	-	3R	-	21229839	21237177	0.000000	0.000000	0.000000
FBgn0038873	-	3R	+	21242618	21245418	0.000000	0.000000	0.000000
FBgn0038874	-	3R	+	21247011	21265134	0.000000	0.000000	0.000000
FBgn0285937	-	3R	-	21266029	21269060	116.048782	77.209877	192.387177
FBgn0267448	-	3R	+	21266255	21267794	0.000000	0.000000	0.000000
FBgn0043012	-	3R	-	21269209	21270075	65.251663	43.413406	108.175049
FBgn0038876	-	3R	+	21270126	21271408	21.783255	15.399790	38.372318
FBgn0038877	-	3R	-	21271078	21273817	36.768337	24.462805	60.955021
FBgn0038878	-	3R	-	21274243	21276249	0.260743	0.216336	0.539053
FBgn0038880	-	3R	-	21276664	21293998	0.000000	0.000000	0.000000
FBgn0038879	-	3R	+	21283197	21284050	0.000000	0.000000	0.000000
FBgn0001234	-	3R	+	21296127	21317836	0.357694	0.843941	2.102884
FBgn0263537	-	3R	+	21316716	21316865	0.003012	0.003041	0.007578
FBgn0038881	-	3R	-	21318300	21349601	1.182526	0.786761	1.960407
FBgn0002781	-	3R	-	21350846	21377401	52.372032	464.862244	1158.317261
FBgn0266178	-	3R	-	21354445	21359768	0.148545	0.127137	0.316793
FBgn0267649	-	3R	-	21354445	21359768	0.000000	0.000000	0.000000
FBgn0267648	-	3R	-	21354445	21359768	0.127262	0.084670	0.210977
FBgn0266173	-	3R	-	21355692	21359768	0.087979	0.058534	0.145853
FBgn0266174	-	3R	-	21355692	21359768	2.218158	1.537151	3.830186
FBgn0266175	-	3R	-	21355692	21359768	0.000000	0.000000	0.000000
FBgn0266177	-	3R	-	21355692	21359768	0.091067	0.060589	0.150972
FBgn0266176	-	3R	-	21355692	21359768	0.240926	0.197778	0.492813
FBgn0261838	-	3R	+	21360176	21362131	4.612242	3.068629	7.646235
FBgn0261837	-	3R	+	21360176	21362131	5.557123	3.697279	9.212670
FBgn0002781	-	3R	+	21360390	21370245	11.922777	55.304417	137.804398
FBgn0266172	-	3R	-	21362968	21365488	0.698659	0.487508	1.214746
FBgn0266170	-	3R	-	21362968	21365290	0.726064	0.483067	1.203678
FBgn0266171	-	3R	-	21362968	21365290	0.703186	0.467845	1.165751
FBgn0261839	-	3R	+	21365609	21368279	0.235989	0.175236	0.436643
FBgn0261842	-	3R	+	21365609	21368279	0.252535	0.168017	0.418656
FBgn0261841	-	3R	+	21365609	21368279	0.250652	0.166764	0.415534
FBgn0261843	-	3R	+	21365609	21370249	3.463574	2.421689	6.034227
FBgn0261840	-	3R	+	21365609	21369330	0.180458	0.166571	0.415053
FBgn0261844	-	3R	+	21365609	21370249	3.720140	2.737835	6.821983
FBgn0261845	-	3R	+	21365609	21370249	4.789848	3.330128	8.297823
FBgn0267652	-	3R	-	21370918	21373575	0.092588	0.063621	0.158527
FBgn0267651	-	3R	-	21370918	21373575	0.026212	0.017439	0.043455
FBgn0267650	-	3R	-	21370918	21373575	0.255146	0.189016	0.470980
FBgn0004110	-	3R	+	21378977	21381970	0.000000	0.000000	0.000000
FBgn0004862	-	3R	+	21388880	21390449	0.000000	0.000000	0.000000
FBgn0038886	-	3R	-	21397781	21399742	0.000000	0.000000	0.000000
FBgn0267713	-	3R	-	21401654	21402289	0.075716	0.050376	0.125523
FBgn0038887	-	3R	+	21403735	21406690	0.000000	0.000000	0.000000
FBgn0038888	-	3R	+	21407445	21408324	0.000000	0.000000	0.000000
FBgn0051438	-	3R	+	21409123	21409924	0.000000	0.000000	0.000000
FBgn0008651	-	3R	-	21409979	21434133	0.000000	0.000000	0.000000
FBgn0264898	-	3R	-	21436351	21436701	0.000000	0.000000	0.000000
FBgn0011278	-	3R	-	21441577	21446537	0.000000	0.000000	0.000000
FBgn0038889	-	3R	+	21482325	21487444	23.231047	15.648068	38.990963
FBgn0038890	-	3R	+	21520928	21528598	17.127657	14.529441	36.203632
FBgn0263130	-	3R	-	21530987	21532986	0.000000	0.000000	0.000000
FBgn0264825	-	3R	+	21534429	21535367	0.000000	0.000000	0.000000
FBgn0002941	-	3R	-	21548661	21557182	0.000000	0.000000	0.000000
FBgn0038892	-	3R	-	21567519	21569149	0.000000	0.000000	0.000000
FBgn0283499	-	3R	-	21570248	21619321	16.506907	11.660484	29.054928
FBgn0263662	-	3R	+	21592350	21594852	2.205409	1.467308	3.656156
FBgn0264826	-	3R	-	21615020	21615740	0.013870	0.009228	0.022994
FBgn0011766	-	3R	-	21620304	21660871	113.375214	105.917778	263.919891
FBgn0262405	-	3R	-	21621879	21622021	0.139860	0.093052	0.231862
FBgn0262434	-	3R	-	21622497	21622571	0.000000	0.000000	0.000000
FBgn0267722	-	3R	+	21632705	21633322	0.000000	0.000000	0.000000
FBgn0267723	-	3R	+	21638652	21639088	0.000000	0.000000	0.000000
FBgn0267724	-	3R	+	21646301	21646603	0.000000	0.000000	0.000000
FBgn0289108	-	3R	-	21661186	21662972	9.189853	6.114217	15.235057
FBgn0038894	-	3R	+	21664389	21666676	0.000000	0.000000	0.000000
FBgn0259113	-	3R	-	21666562	21671750	63.750648	42.414745	105.686646
FBgn0051176	-	3R	-	21672303	21719660	0.564317	0.375453	0.935532
FBgn0038897	-	3R	+	21740105	21744431	0.185113	0.123160	0.306883
FBgn0051343	-	3R	+	21745266	21749003	0.414447	0.275741	0.687076
FBgn0051233	-	3R	+	21749853	21753237	1.013403	0.674240	1.680033
FBgn0051198	-	3R	+	21754324	21757758	2.529646	1.683030	4.193680
FBgn0027575	-	3R	-	21770333	21775840	1.001003	0.666492	1.660726
FBgn0038902	-	3R	+	21776138	21777213	0.000000	0.000000	0.000000
FBgn0038903	-	3R	-	21777203	21777847	26.550943	17.664942	44.016499
FBgn0003867	-	3R	-	21778114	21782536	0.648373	0.431377	1.074881
FBgn0013759	-	3R	-	21783400	21822674	17.293642	22.475969	56.004341
FBgn0266181	-	3R	-	21783540	21786208	0.008390	0.005582	0.013909
FBgn0262331	-	3R	-	21798227	21798331	0.000000	0.000000	0.000000
FBgn0263521	-	3R	-	21798514	21798671	0.000000	0.000000	0.000000
FBgn0015229	-	3R	-	21850694	21856266	75.497314	50.230068	125.160416
FBgn0260940	-	3R	+	21865168	21866238	25.427206	16.917294	42.153549
FBgn0038909	-	3R	-	21866172	21867919	0.000000	0.000000	0.000000
FBgn0067317	-	3R	+	21868003	21868770	0.000000	0.000000	0.000000
FBgn0051174	-	3R	-	21868681	21869514	1.084605	0.721612	1.798072
FBgn0051431	-	3R	+	21870681	21873640	1.738355	1.385134	3.451399
FBgn0064912	-	3R	+	21873739	21874922	0.000000	0.000000	0.000000
FBgn0038912	-	3R	+	21875293	21877788	2.643320	1.758661	4.382130
FBgn0083984	-	3R	-	21877870	21878686	8.824999	5.914836	14.738254
FBgn0053092	-	3R	+	21877936	21880696	0.000000	0.000000	0.000000
FBgn0266406	-	3R	-	21878672	21884101	0.000000	0.000000	0.000000
FBgn0051465	-	3R	+	21880810	21883990	0.000000	0.000000	0.000000
FBgn0038914	-	3R	-	21883924	21884454	5.045198	3.356684	8.363995
FBgn0038916	-	3R	-	21885676	21887355	0.000000	0.000000	0.000000
FBgn0038917	-	3R	+	21887029	21907182	2.986634	1.987075	4.951281
FBgn0264426	-	3R	+	21889539	21890171	0.489731	0.325829	0.811882
FBgn0264490	-	3R	+	21949114	22014539	0.289310	0.565524	1.409141
FBgn0038921	-	3R	+	22014697	22016212	0.000000	0.000000	0.000000
FBgn0038922	-	3R	-	22016391	22019382	87.492470	64.929596	161.787888
FBgn0019960	-	3R	-	22019505	22023335	58.478996	39.213799	97.710701
FBgn0038923	-	3R	+	22023527	22024341	30.591480	20.353203	50.714951
FBgn0038924	-	3R	-	22024259	22025506	18.997984	12.639787	31.495104
FBgn0038925	-	3R	-	22025975	22027480	138.066360	100.867989	251.337097
FBgn0019957	-	3R	+	22027709	22029393	25.626081	19.519125	48.636646
FBgn0038926	-	3R	-	22029440	22031900	0.000000	0.000000	0.000000
FBgn0038927	-	3R	-	22032150	22034286	0.000000	0.000000	0.000000
FBgn0266538	-	3R	-	22032150	22034286	39.979126	26.599016	66.277908
FBgn0266581	-	3R	+	22034298	22038925	65.863419	48.535786	120.938713
FBgn0038928	-	3R	+	22034455	22035617	23.750645	15.801840	39.374123
FBgn0261455	-	3R	+	22036343	22036443	0.000000	0.000000	0.000000
FBgn0264491	-	3R	+	22042191	22079321	37.905430	44.509861	110.907143
FBgn0038929	-	3R	+	22080382	22083473	0.000000	0.000000	0.000000
FBgn0038930	-	3R	-	22085374	22086397	0.152207	0.132271	0.329585
FBgn0040582	-	3R	+	22087075	22088501	0.000000	0.000000	0.000000
FBgn0038931	-	3R	+	22103414	22105590	0.000000	0.000000	0.000000
FBgn0051164	-	3R	+	22113427	22115214	0.000000	0.000000	0.000000
FBgn0051424	-	3R	-	22115471	22117249	0.000000	0.000000	0.000000
FBgn0051423	-	3R	-	22117640	22119454	0.000000	0.000000	0.000000
FBgn0259736	-	3R	+	22120061	22133367	2.236948	1.593318	3.970140
FBgn0051163	-	3R	+	22133830	22296126	54.381378	41.796783	104.146851
FBgn0266751	-	3R	-	22194979	22209477	0.000000	0.000000	0.000000
FBgn0038934	-	3R	+	22211824	22217415	0.000000	0.000000	0.000000
FBgn0262382	-	3R	+	22292879	22292949	0.000000	0.000000	0.000000
FBgn0263834	-	3R	+	22296870	22297544	0.000000	0.000000	0.000000
FBgn0263835	-	3R	+	22297548	22298051	0.000000	0.000000	0.000000
FBgn0038938	-	3R	+	22298805	22304420	0.282677	0.188071	0.468626
FBgn0263117	-	3R	-	22308663	22324094	0.138805	0.092350	0.230113
FBgn0267994	-	3R	+	22314543	22315162	0.000000	0.000000	0.000000
FBgn0038941	-	3R	+	22329300	22330546	0.000000	0.000000	0.000000
