Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0065070	-	3R	+	28812568	28812641	0.000000	0.000000	0.000000
FBgn0039601	-	3R	-	28817342	28819668	25.006924	23.809980	54.843742
FBgn0039602	-	3R	+	28820221	28824508	24.557640	23.382202	53.858398
FBgn0024273	-	3R	-	28824506	28832024	31.255680	33.286919	76.672852
FBgn0015589	-	3R	-	28832301	28844748	21.487656	20.616707	47.488377
FBgn0264324	-	3R	+	28845270	28870439	10.100740	9.674605	22.284418
FBgn0265274	-	3R	-	28853606	28859497	7.724799	7.720054	17.782316
FBgn0053203	-	3R	-	28870606	28887709	0.121492	0.115677	0.266449
FBgn0039609	-	3R	+	28872905	28875031	0.000000	0.000000	0.000000
FBgn0039611	-	3R	+	28875621	28877805	0.000000	0.000000	0.000000
FBgn0039612	-	3R	-	28878024	28880122	0.377323	0.359263	0.827523
FBgn0039613	-	3R	+	28880792	28882945	0.046425	0.044203	0.101817
FBgn0027578	-	3R	+	28883693	28886015	0.666810	0.634893	1.462409
FBgn0265998	-	3R	+	28888073	28922772	5.827170	67.012596	154.356339
FBgn0039616	-	3R	+	28923044	28925086	0.000000	0.000000	0.000000
FBgn0039617	-	3R	-	28925004	28970372	0.000000	0.000000	0.000000
FBgn0267229	-	3R	+	28970541	28972750	0.000000	0.000000	0.000000
FBgn0039620	-	3R	-	28992977	29020406	0.622252	0.592468	1.364687
FBgn0263579	-	3R	-	29008753	29008852	0.000000	0.000000	0.000000
FBgn0265204	-	3R	-	29021284	29022180	0.000000	0.000000	0.000000
FBgn0267127	-	3R	+	29022478	29024217	0.000000	0.000000	0.000000
FBgn0039621	-	3R	+	29024971	29026159	0.000000	0.000000	0.000000
FBgn0039622	-	3R	-	29026439	29027174	0.000000	0.000000	0.000000
FBgn0039623	-	3R	+	29027236	29030938	44.988525	42.835175	98.666237
FBgn0041780	-	3R	-	29030951	29032642	0.000000	0.000000	0.000000
FBgn0266404	-	3R	+	29031028	29034098	0.000000	0.000000	0.000000
FBgn0039625	-	3R	-	29032660	29034008	16.911043	16.101606	37.088326
FBgn0027873	-	3R	+	29034573	29037062	16.495829	15.706265	36.177700
FBgn0039626	-	3R	-	29037058	29039071	40.711983	38.763325	89.287170
FBgn0003093	-	3R	+	29039156	29049148	5.917145	10.050390	23.149998
FBgn0039627	-	3R	+	29049493	29050721	16.834089	16.028334	36.919556
FBgn0039628	-	3R	+	29051056	29052267	0.000000	0.000000	0.000000
FBgn0039629	-	3R	+	29052680	29053913	0.000000	0.000000	0.000000
FBgn0267776	-	3R	-	29054343	29055703	0.000000	0.000000	0.000000
FBgn0039630	-	3R	+	29054347	29055837	0.000000	0.000000	0.000000
FBgn0039631	-	3R	+	29055927	29059204	18.159582	17.290382	39.826546
FBgn0288875	-	3R	-	29059272	29062975	36.196091	34.463585	79.383179
FBgn0039633	-	3R	+	29063040	29108948	14.477363	24.943087	57.453732
FBgn0266390	-	3R	+	29095368	29096487	0.000000	0.000000	0.000000
FBgn0039634	-	3R	-	29109053	29112822	25.997820	24.753448	57.016918
FBgn0039635	-	3R	+	29113071	29116197	40.647480	61.148289	140.848541
FBgn0039636	-	3R	+	29116391	29118390	38.972134	37.106754	85.471428
FBgn0005596	-	3R	-	29118330	29122879	60.514271	57.617794	132.716415
FBgn0039637	-	3R	+	29123370	29128247	33.963238	32.794544	75.538719
FBgn0039638	-	3R	-	29128584	29130972	27.264572	25.959568	59.795086
FBgn0028671	-	3R	+	29131193	29137980	13.222171	18.463961	42.529758
FBgn0039639	-	3R	-	29137970	29138573	24.730320	23.546618	54.237110
FBgn0039640	-	3R	+	29138662	29145787	78.283821	142.984863	329.350311
FBgn0039641	-	3R	-	29145678	29146893	3.590081	3.418244	7.873559
FBgn0039642	-	3R	-	29147016	29148172	9.576816	9.325873	21.481152
FBgn0014869	-	3R	+	29148248	29149901	151.800674	152.214752	350.610382
FBgn0041588	-	3R	-	29149896	29151794	14.633588	13.933159	32.093540
FBgn0041186	-	3R	-	29152074	29153266	135.765015	129.266693	297.751984
FBgn0028692	-	3R	+	29153524	29157255	110.031647	106.237823	244.707443
FBgn0039644	-	3R	+	29158122	29164966	167.202942	162.806839	375.008148
FBgn0039645	-	3R	+	29165643	29171508	0.000000	0.000000	0.000000
FBgn0039647	-	3R	-	29171191	29194994	0.080618	0.076922	0.177182
FBgn0039648	-	3R	+	29197556	29199211	0.000000	0.000000	0.000000
FBgn0014427	-	3R	+	29200454	29201770	35.343037	33.651360	77.512306
FBgn0039650	-	3R	-	29201756	29202525	6.521166	6.209034	14.301845
FBgn0039651	-	3R	-	29202660	29204133	0.000000	0.000000	0.000000
FBgn0051044	-	3R	+	29214562	29219667	1.318834	1.255709	2.892391
FBgn0262448	-	3R	+	29215585	29215684	0.000340	0.000324	0.000746
FBgn0262404	-	3R	+	29217184	29217280	0.000000	0.000000	0.000000
FBgn0029176	-	3R	+	29220172	29222109	579.277893	555.417358	1279.344482
FBgn0062442	-	3R	-	29222217	29223428	54.158520	51.566254	118.777344
FBgn0039654	-	3R	+	29223485	29226276	20.273996	19.303593	44.463757
FBgn0039655	-	3R	-	29226204	29227725	0.000000	0.000000	0.000000
FBgn0028476	-	3R	+	29229161	29235302	54.158474	53.050430	122.195992
FBgn0039656	-	3R	-	29235322	29238723	0.000000	0.000000	0.000000
FBgn0051427	-	3R	-	29238830	29240308	0.000000	0.000000	0.000000
FBgn0051445	-	3R	-	29240580	29244827	0.000000	0.000000	0.000000
FBgn0263236	-	3R	-	29244961	29250451	41.792164	56.252216	129.570953
FBgn0003525	-	3R	-	29251826	29255800	174.680130	193.004898	444.566071
FBgn0267104	-	3R	+	29256485	29257425	2.041565	1.995065	4.595418
FBgn0267128	-	3R	-	29276376	29277108	0.000000	0.000000	0.000000
FBgn0039659	-	3R	-	29293743	29297180	0.000000	0.000000	0.000000
FBgn0015622	-	3R	-	29315254	29319644	113.220451	124.276062	286.256592
FBgn0267107	-	3R	-	29356148	29356771	0.000000	0.000000	0.000000
FBgn0267106	-	3R	+	29369338	29369777	0.000000	0.000000	0.000000
FBgn0004369	-	3R	+	29377646	29487131	13.270912	50.368279	116.017929
FBgn0264792	-	3R	-	29458779	29459278	0.000000	0.000000	0.000000
FBgn0039663	-	3R	-	29484783	29489265	7.321242	7.485502	17.242052
FBgn0039664	-	3R	+	29489468	29491383	4.783281	7.216580	16.622620
FBgn0040623	-	3R	-	29490544	29491150	39.318935	37.436954	86.232018
FBgn0039665	-	3R	-	29491524	29493518	23.383112	24.615738	56.699715
FBgn0039666	-	3R	+	29493852	29494267	0.000000	0.000000	0.000000
FBgn0039667	-	3R	+	29494782	29498923	0.000000	0.000000	0.000000
FBgn0039668	-	3R	-	29499025	29503797	36.485882	38.598835	88.908287
FBgn0039669	-	3R	+	29515717	29516527	0.000000	0.000000	0.000000
FBgn0263588	-	3R	+	29534636	29535354	0.000000	0.000000	0.000000
FBgn0000492	-	3R	+	29556386	29565244	0.000000	0.000000	0.000000
FBgn0039670	-	3R	-	29587237	29588104	0.228571	0.217631	0.501289
FBgn0039671	-	3R	-	29588993	29589762	0.000000	0.000000	0.000000
FBgn0051041	-	3R	-	29590070	29590906	0.732857	0.697779	1.607260
FBgn0086361	-	3R	+	29591831	29617157	148.699600	166.777695	384.154602
FBgn0039673	-	3R	-	29598670	29600862	0.000000	0.000000	0.000000
FBgn0262873	-	3R	+	29608477	29608854	0.000000	0.000000	0.000000
FBgn0039674	-	3R	+	29619065	29620758	17.492914	16.655624	38.364449
FBgn0266137	-	3R	-	29630304	29659984	0.000000	0.000000	0.000000
FBgn0039675	-	3R	+	29664779	29666783	0.000000	0.000000	0.000000
FBgn0039676	-	3R	-	29666814	29668877	0.000000	0.000000	0.000000
FBgn0039677	-	3R	+	29669149	29671478	0.000000	0.000000	0.000000
FBgn0039678	-	3R	+	29671657	29672334	2.486885	2.367852	5.454093
FBgn0039679	-	3R	+	29672456	29674223	0.000000	0.000000	0.000000
FBgn0025457	-	3R	-	29674007	29675421	62.198238	62.561119	144.102844
FBgn0039680	-	3R	+	29675651	29680257	21.360613	20.338200	46.846863
FBgn0039681	-	3R	-	29680241	29682278	0.000000	0.000000	0.000000
FBgn0013972	-	3R	+	29682503	29685758	0.145285	0.138331	0.318631
FBgn0039682	-	3R	-	29685736	29689311	2.065770	2.268710	5.225729
FBgn0039683	-	3R	+	29692591	29697025	0.000000	0.000000	0.000000
FBgn0267129	-	3R	-	29713278	29713678	0.000000	0.000000	0.000000
FBgn0039684	-	3R	+	29714505	29715004	0.000000	0.000000	0.000000
FBgn0250832	-	3R	-	29715068	29715377	0.000000	0.000000	0.000000
FBgn0039685	-	3R	-	29716254	29716896	0.269360	0.265404	0.611330
FBgn0039686	-	3R	+	29718663	29722388	0.000000	0.000000	0.000000
FBgn0267777	-	3R	+	29719713	29721191	0.000000	0.000000	0.000000
FBgn0085325	-	3R	+	29722538	29723013	0.000000	0.000000	0.000000
FBgn0024841	-	3R	+	29723163	29724226	120.462715	114.696831	264.191864
FBgn0039687	-	3R	-	29724159	29724950	35.207241	33.522064	77.214485
FBgn0042213	-	3R	+	29725027	29725690	20.250406	19.763159	45.522324
FBgn0039688	-	3R	+	29725830	29735360	0.769080	0.739281	1.702854
FBgn0027583	-	3R	-	29735269	29736745	11.183326	10.648043	24.526625
FBgn0039689	-	3R	+	29736965	29738070	24.880726	23.689823	54.566971
FBgn0039690	-	3R	+	29738275	29741952	4.833528	5.875407	13.533372
FBgn0027518	-	3R	-	29741972	29745092	24.138046	22.982691	52.938168
FBgn0267778	-	3R	-	29745209	29746083	0.000000	0.000000	0.000000
FBgn0039691	-	3R	+	29745337	29747513	76.212433	72.564560	167.144714
FBgn0020235	-	3R	-	29747704	29749163	83.878769	90.857819	209.281265
FBgn0260990	-	3R	+	29749219	29754528	17.487722	20.155804	46.426739
FBgn0266258	-	3R	-	29755190	29759040	0.000000	0.000000	0.000000
FBgn0001297	-	3R	+	29765995	29794113	1.318563	7.960791	18.336830
FBgn0267779	-	3R	-	29774324	29775051	0.000000	0.000000	0.000000
FBgn0039694	-	3R	-	29779273	29780452	0.000000	0.000000	0.000000
FBgn0262112	-	3R	+	29794597	29795805	1.425023	1.356815	3.125278
FBgn0039696	-	3R	-	29795697	29799354	23.105616	21.999678	50.673904
FBgn0019972	-	3R	+	29799658	29801584	41.323818	39.345875	90.629021
FBgn0039697	-	3R	-	29801599	29802945	68.543251	71.944160	165.715668
FBgn0039698	-	3R	+	29803196	29804389	19.971094	19.015188	43.799450
FBgn0002924	-	3R	-	29804290	29807127	73.393158	73.549126	169.412537
FBgn0000247	-	3R	+	29806811	29815047	19.651909	19.617615	45.187077
FBgn0039702	-	3R	-	29814921	29816451	7.154449	6.812005	15.690724
FBgn0039703	-	3R	-	29816738	29817764	0.000000	0.000000	0.000000
FBgn0039704	-	3R	+	29819131	29825800	0.000000	0.000000	0.000000
FBgn0039705	-	3R	-	29827281	29835101	35.495510	36.789745	84.741249
FBgn0260969	-	3R	-	29835610	29836288	0.000000	0.000000	0.000000
FBgn0039707	-	3R	+	29835950	29837447	0.000000	0.000000	0.000000
FBgn0039709	-	3R	+	29841657	29854699	6.032759	5.748960	13.242114
FBgn0039710	-	3R	-	29854695	29857491	29.624458	42.000652	96.744003
FBgn0039711	-	3R	-	29857652	29858936	30.228642	29.469282	67.879333
FBgn0051032	-	3R	-	29859041	29859865	0.000000	0.000000	0.000000
FBgn0039712	-	3R	-	29860055	29861494	76.346970	73.598747	169.526840
FBgn0039713	-	3R	+	29861582	29863902	853.380920	1279.898071	2948.107910
FBgn0086061	-	3R	+	29862626	29862717	0.260870	0.248384	0.572125
FBgn0065066	-	3R	+	29863299	29863344	1.000000	0.952136	2.193142
FBgn0039714	-	3R	-	29863701	29868895	15.599296	18.408667	42.402393
FBgn0083969	-	3R	+	29869365	29875159	33.128078	31.542421	72.654587
FBgn0051038	-	3R	+	29877059	29903231	1.917510	3.982249	9.172686
FBgn0039718	-	3R	-	29903240	29903825	0.000000	0.000000	0.000000
FBgn0039719	-	3R	+	29905464	29906448	0.000000	0.000000	0.000000
FBgn0051036	-	3R	+	29908107	29912892	0.000000	0.000000	0.000000
FBgn0039722	-	3R	-	29912991	29914346	0.000000	0.000000	0.000000
FBgn0003861	-	3R	-	29914521	29920289	2.345384	2.233123	5.143761
FBgn0003357	-	3R	+	29922216	29923455	4.816936	4.586376	10.564226
FBgn0003356	-	3R	-	29923754	29924615	7.037123	6.700295	15.433412
FBgn0003358	-	3R	-	29925226	29926189	0.000000	0.000000	0.000000
FBgn0039723	-	3R	+	29927255	29928766	0.000000	0.000000	0.000000
FBgn0051202	-	3R	-	29928701	29930386	0.000000	0.000000	0.000000
FBgn0051040	-	3R	-	29930551	29933057	7.673504	7.306216	16.829086
FBgn0260759	-	3R	+	29933287	29934587	6.714180	6.392809	14.725152
FBgn0260760	-	3R	+	29933287	29934587	17.125042	16.305361	37.557655
FBgn0039726	-	3R	-	29934582	29935888	13.232886	12.599502	29.021603
FBgn0039727	-	3R	+	29935978	29948207	4.567268	4.348658	10.016668
FBgn0004622	-	3R	-	29950796	29969447	0.000000	0.000000	0.000000
FBgn0039728	-	3R	+	29983426	29990785	0.000000	0.000000	0.000000
FBgn0000032	-	3R	-	29991144	29993411	47.083004	46.979588	108.212448
FBgn0039730	-	3R	-	29993475	29995231	23.530033	22.415688	51.632137
FBgn0039731	-	3R	+	29995357	29997034	21.651600	20.615257	47.485039
FBgn0039732	-	3R	-	29996961	29997676	28.004646	26.664219	61.418175
FBgn0039733	-	3R	+	29997900	29999755	47.074894	46.024429	106.012352
FBgn0085327	-	3R	+	29999795	30000403	0.000000	0.000000	0.000000
FBgn0039734	-	3R	+	30000530	30003678	0.000000	0.000000	0.000000
FBgn0039735	-	3R	-	30003681	30004861	788.769836	838.248779	1930.816162
FBgn0016685	-	3R	+	30004785	30010352	464.256195	516.925720	1190.683105
FBgn0039736	-	3R	-	30006034	30009189	0.000000	0.000000	0.000000
FBgn0039737	-	3R	-	30010476	30015284	112.146606	113.731766	261.968964
FBgn0039738	-	3R	-	30015513	30022221	1.585445	1.647712	3.795329
FBgn0039739	-	3R	-	30022345	30022648	0.000000	0.000000	0.000000
FBgn0026597	-	3R	+	30022842	30035311	25.112646	43.562080	100.340591
FBgn0267780	-	3R	+	30026218	30026872	0.000000	0.000000	0.000000
FBgn0264837	-	3R	-	30034540	30034907	0.000000	0.000000	0.000000
FBgn0039740	-	3R	-	30035240	30036870	40.538597	38.598236	88.906906
FBgn0041102	-	3R	-	30037003	30037730	0.000000	0.000000	0.000000
FBgn0001281	-	3R	-	30037984	30038728	0.000000	0.000000	0.000000
FBgn0001280	-	3R	-	30038622	30039533	91.833786	95.920120	220.941727
FBgn0003511	-	3R	+	30039719	30043071	5.881681	8.665157	19.959261
FBgn0003510	-	3R	+	30039719	30043071	4.566501	4.351620	10.023492
FBgn0003512	-	3R	+	30043341	30044886	39.991592	38.077415	87.707253
FBgn0002626	-	3R	-	30045229	30046161	560.200378	790.907776	1821.771484
FBgn0039741	-	3R	+	30046470	30048665	31.618587	37.215240	85.721329
FBgn0039742	-	3R	-	30048635	30052112	0.000000	0.000000	0.000000
FBgn0264838	-	3R	+	30049293	30052211	0.000000	0.000000	0.000000
FBgn0039743	-	3R	+	30052514	30054697	17.328600	17.247068	39.726776
FBgn0003479	-	3R	-	30054696	30056037	9.241430	9.229356	21.258833
FBgn0039744	-	3R	+	30055957	30056603	0.000000	0.000000	0.000000
FBgn0260468	-	3R	+	30056859	30058131	15.023515	14.467133	33.323494
FBgn0085346	-	3R	+	30056859	30058131	11.920780	11.350199	26.143967
FBgn0266411	-	3R	+	30058311	30121798	27.807899	72.628036	167.290909
FBgn0267781	-	3R	+	30106997	30107532	0.000000	0.000000	0.000000
FBgn0266442	-	3R	-	30122023	30123263	0.000000	0.000000	0.000000
FBgn0266443	-	3R	-	30123801	30124735	0.000000	0.000000	0.000000
FBgn0051025	-	3R	-	30125633	30129119	0.000000	0.000000	0.000000
FBgn0051029	-	3R	-	30129279	30132395	0.000000	0.000000	0.000000
FBgn0086355	-	3R	-	30132981	30134599	181.981064	230.552521	531.053040
FBgn0039747	-	3R	-	30134856	30149606	0.000000	0.000000	0.000000
FBgn0267751	-	3R	+	30135008	30137581	0.135587	0.129097	0.297362
FBgn0039748	-	3R	+	30152059	30153699	0.718593	0.684198	1.575977
FBgn0039749	-	3R	-	30153022	30160473	0.000000	0.000000	0.000000
FBgn0051030	-	3R	-	30164692	30166419	0.268701	0.255840	0.589299
FBgn0051028	-	3R	-	30166631	30171207	0.000000	0.000000	0.000000
FBgn0002773	-	3R	-	30171438	30174551	12.066929	11.489351	26.464493
FBgn0039751	-	3R	-	30175786	30177700	12.884954	16.446426	37.882584
FBgn0039752	-	3R	+	30177877	30180178	0.000000	0.000000	0.000000
FBgn0260860	-	3R	+	30180232	30181486	9.098953	8.663437	19.955299
FBgn0265202	-	3R	-	30183845	30184398	0.000000	0.000000	0.000000
FBgn0039754	-	3R	-	30185423	30191252	4.693270	4.540504	10.458565
FBgn0039755	-	3R	-	30194790	30196228	0.000000	0.000000	0.000000
FBgn0039756	-	3R	-	30196360	30202998	1.322562	1.259258	2.900567
FBgn0039757	-	3R	-	30206447	30209020	1472.080688	1992.325562	4589.108398
FBgn0086664	-	3R	-	30206783	30206926	0.569444	0.542188	1.248872
FBgn0083047	-	3R	-	30206976	30207112	0.357664	0.340545	0.784408
FBgn0083048	-	3R	-	30207156	30207291	0.000000	0.000000	0.000000
FBgn0083049	-	3R	-	30207322	30207458	0.000000	0.000000	0.000000
FBgn0083050	-	3R	-	30207493	30207630	1.108696	1.055629	2.431528
FBgn0086665	-	3R	-	30207745	30207883	0.151079	0.143848	0.331338
FBgn0082983	-	3R	-	30207898	30208039	0.000000	0.000000	0.000000
FBgn0000094	-	3R	+	30209948	30210382	0.000000	0.000000	0.000000
FBgn0000276	-	3R	+	30210874	30211273	0.000000	0.000000	0.000000
FBgn0000280	-	3R	+	30211527	30211753	0.000000	0.000000	0.000000
FBgn0000277	-	3R	+	30212156	30212568	0.000000	0.000000	0.000000
FBgn0000281	-	3R	+	30212903	30213142	0.000000	0.000000	0.000000
FBgn0000278	-	3R	-	30213315	30213797	0.000000	0.000000	0.000000
FBgn0000279	-	3R	+	30216484	30216938	0.000000	0.000000	0.000000
FBgn0263402	-	3R	-	30237094	30237734	0.000000	0.000000	0.000000
FBgn0039758	-	3R	-	30241268	30243312	0.000000	0.000000	0.000000
FBgn0039759	-	3R	-	30243978	30246703	0.000000	0.000000	0.000000
FBgn0051383	-	3R	-	30247964	30248043	0.000000	0.000000	0.000000
FBgn0051023	-	3R	-	30248616	30248695	0.000000	0.000000	0.000000
FBgn0085328	-	3R	+	30249583	30250661	0.000000	0.000000	0.000000
FBgn0039760	-	3R	+	30250928	30252830	0.000000	0.000000	0.000000
FBgn0039761	-	3R	+	30253182	30254097	0.000000	0.000000	0.000000
FBgn0267782	-	3R	-	30272762	30273555	0.000000	0.000000	0.000000
FBgn0010113	-	3R	+	30277932	30372382	8.297264	14.738804	33.949257
FBgn0085329	-	3R	-	30305808	30306640	0.000000	0.000000	0.000000
FBgn0267783	-	3R	-	30357255	30358138	0.000000	0.000000	0.000000
FBgn0015222	-	3R	-	30385573	30388178	175.607529	282.699951	651.169067
FBgn0015221	-	3R	+	30387804	30390584	230.930267	372.809937	858.727783
FBgn0267130	-	3R	+	30404429	30404989	0.000000	0.000000	0.000000
FBgn0027544	-	3R	-	30418767	30422971	0.008948	0.019926	0.045898
FBgn0261704	-	3R	-	30418767	30422971	0.000000	0.000000	0.000000
FBgn0039764	-	3R	-	30423032	30423929	26.932367	29.237207	67.344780
FBgn0039765	-	3R	+	30423974	30424556	28.982174	27.594957	63.562031
FBgn0039766	-	3R	-	30424499	30425162	20.676825	19.687140	45.347218
FBgn0039767	-	3R	-	30425427	30428276	40.955715	40.119415	92.410782
FBgn0039768	-	3R	+	30428820	30431362	0.000000	0.000000	0.000000
FBgn0039769	-	3R	+	30432064	30435139	0.000000	0.000000	0.000000
FBgn0039770	-	3R	-	30435177	30443599	0.000000	0.000000	0.000000
FBgn0039771	-	3R	-	30444076	30445046	0.000000	0.000000	0.000000
FBgn0028646	-	3R	-	30445635	30455867	21.146475	24.640568	56.756908
FBgn0039773	-	3R	-	30456441	30459300	32.486450	35.180576	81.034698
FBgn0039774	-	3R	+	30459521	30465736	0.062826	0.111606	0.257074
FBgn0039776	-	3R	+	30466050	30485799	4.291370	4.085966	9.411585
FBgn0260440	-	3R	+	30476684	30478849	0.234308	0.223093	0.513871
FBgn0039777	-	3R	-	30487016	30487928	0.732749	0.697676	1.607023
FBgn0039778	-	3R	+	30488963	30489895	0.553055	0.526583	1.212928
FBgn0027654	-	3R	-	30517059	30527037	0.814509	1.360539	3.133856
FBgn0082582	-	3R	+	30532607	30578905	3.165508	45.538158	104.892265
FBgn0083991	-	3R	-	30554554	30560199	0.000000	0.000000	0.000000
FBgn0039787	-	3R	+	30579429	30582117	0.000000	0.000000	0.000000
FBgn0039788	-	3R	-	30582198	30583697	0.000000	0.000000	0.000000
FBgn0039789	-	3R	-	30584020	30587302	0.000000	0.000000	0.000000
FBgn0039790	-	3R	-	30592971	30601489	48.064163	66.909111	154.117966
FBgn0051019	-	3R	+	30597004	30599296	0.000000	0.000000	0.000000
FBgn0051021	-	3R	+	30602206	30604041	0.000000	0.000000	0.000000
FBgn0051017	-	3R	+	30604181	30606144	0.000000	0.000000	0.000000
FBgn0051016	-	3R	+	30606189	30610456	0.000000	0.000000	0.000000
FBgn0267131	-	3R	+	30612028	30615478	0.000000	0.000000	0.000000
FBgn0051015	-	3R	-	30646106	30648551	2.165726	2.062065	4.749745
FBgn0000274	-	3R	-	30695537	30697138	0.782061	0.744628	1.715171
FBgn0283501	-	3R	+	30697380	30704118	0.000000	0.000000	0.000000
FBgn0051010	-	3R	-	30704762	30706121	0.000000	0.000000	0.000000
FBgn0267939	-	3R	+	30715125	30716848	0.000000	0.000000	0.000000
FBgn0039797	-	3R	+	30726087	30728052	0.000000	0.000000	0.000000
FBgn0039798	-	3R	-	30729837	30731165	0.000000	0.000000	0.000000
FBgn0039799	-	3R	+	30742880	30744474	0.000000	0.000000	0.000000
FBgn0039800	-	3R	-	30744605	30745263	3.086495	3.271358	7.535223
FBgn0039801	-	3R	-	30745479	30746290	0.571429	0.740018	1.704552
FBgn0262883	-	3R	-	30746685	30747172	0.000000	0.000000	0.000000
FBgn0004606	-	3R	+	30765926	30789202	8.654879	15.371922	35.407578
FBgn0266699	-	3R	-	30781178	30783645	2.278032	2.168995	4.996048
FBgn0011739	-	3R	-	30789625	30806619	25.102362	23.900852	55.053051
FBgn0262444	-	3R	-	30791636	30791696	0.000000	0.000000	0.000000
FBgn0039802	-	3R	+	30807117	30807978	7.788540	7.415746	17.081377
FBgn0027598	-	3R	+	30808617	30827005	27.345943	53.927956	124.217270
FBgn0039804	-	3R	+	30827819	30842034	0.000000	0.000000	0.000000
FBgn0003720	-	3R	+	30852315	30854400	0.000000	0.000000	0.000000
FBgn0039805	-	3R	+	30867521	30869184	0.000000	0.000000	0.000000
FBgn0039806	-	3R	-	30870939	30872351	0.000000	0.000000	0.000000
FBgn0039807	-	3R	-	30874365	30876186	0.064764	0.061664	0.142037
FBgn0039808	-	3R	-	30877084	30881027	0.000000	0.000000	0.000000
FBgn0039809	-	3R	-	30881792	30883503	0.533078	0.507563	1.169116
FBgn0000416	-	3R	-	30883464	30889062	254.586761	249.235077	574.086304
FBgn0015032	-	3R	+	30894038	30900688	0.000000	0.000000	0.000000
FBgn0053483	-	3R	-	30900718	30902161	0.000000	0.000000	0.000000
FBgn0267940	-	3R	-	30904968	30905532	0.000000	0.000000	0.000000
FBgn0020912	-	3R	+	30912754	30930682	0.000000	0.000000	0.000000
FBgn0264833	-	3R	+	30921682	30922383	0.000000	0.000000	0.000000
FBgn0039810	-	3R	-	30935396	30936507	0.000000	0.000000	0.000000
FBgn0039811	-	3R	-	30936589	30937102	0.000000	0.000000	0.000000
FBgn0039812	-	3R	+	30959700	30962307	0.000000	0.000000	0.000000
FBgn0062411	-	3R	-	30963290	30964320	0.000000	0.000000	0.000000
FBgn0004573	-	3R	-	30968236	31016875	0.000000	0.000000	0.000000
FBgn0267785	-	3R	+	30984809	30985135	0.000000	0.000000	0.000000
FBgn0051008	-	3R	-	30989478	30990006	0.000000	0.000000	0.000000
FBgn0051007	-	3R	-	30991700	30992457	0.000000	0.000000	0.000000
FBgn0267786	-	3R	-	30992803	30993615	0.000000	0.000000	0.000000
FBgn0053773	-	3R	+	31035346	31036124	0.000000	0.000000	0.000000
FBgn0010015	-	3R	+	31039374	31046821	0.000000	0.000000	0.000000
FBgn0053920	-	3R	-	31044391	31045105	0.000000	0.000000	0.000000
FBgn0286884	-	3R	-	31045295	31045561	0.000000	0.000000	0.000000
FBgn0016123	-	3R	+	31048929	31052540	4.988318	6.609227	15.223647
FBgn0263562	-	3R	-	31051098	31051203	0.000000	0.000000	0.000000
FBgn0010808	-	3R	-	31052616	31053915	61.757446	58.801460	135.442871
FBgn0002413	-	3R	-	31054085	31061210	144.191605	181.364197	417.752991
FBgn0024288	-	3R	+	31065253	31083407	0.000000	0.000000	0.000000
FBgn0039816	-	3R	-	31090712	31097321	0.000000	0.000000	0.000000
FBgn0039821	-	3R	-	31127965	31130666	0.000000	0.000000	0.000000
FBgn0013973	-	3R	+	31134392	31178278	0.111504	0.106167	0.244544
FBgn0086704	-	3R	-	31158156	31169106	1.036841	1.052752	2.424903
FBgn0051004	-	3R	-	31178389	31195762	0.000000	0.000000	0.000000
FBgn0004389	-	3R	+	31193362	31194389	0.000000	0.000000	0.000000
FBgn0039827	-	3R	+	31196916	31203722	0.230218	0.219199	0.504901
FBgn0267435	-	3R	-	31204180	31210730	1.073686	1.022295	2.354746
FBgn0061476	-	3R	-	31210966	31213376	17.305555	16.477234	37.953548
FBgn0039828	-	3R	+	31213458	31214784	70.198959	66.838928	153.956314
FBgn0039829	-	3R	-	31214776	31215942	8.308783	7.911087	18.222342
FBgn0039830	-	3R	-	31216145	31219630	557.831055	683.622681	1574.651611
FBgn0046696	-	3R	-	31217364	31217662	0.408027	0.392575	0.904254
FBgn0263544	-	3R	-	31219274	31219372	0.000000	0.000000	0.000000
FBgn0039831	-	3R	+	31220702	31231259	48.759148	108.729027	250.445694
FBgn0039832	-	3R	-	31231685	31232336	0.000000	0.000000	0.000000
FBgn0039833	-	3R	-	31232415	31235362	0.000000	0.000000	0.000000
FBgn0051005	-	3R	-	31236035	31252608	9.870728	9.444728	21.754919
FBgn0039835	-	3R	+	31252872	31253686	11.899148	11.329602	26.096525
FBgn0039836	-	3R	-	31253659	31254900	0.000000	0.000000	0.000000
FBgn0086362	-	3R	+	31255127	31256659	76.221840	72.573532	167.165359
FBgn0039838	-	3R	+	31257599	31260049	0.000000	0.000000	0.000000
FBgn0040628	-	3R	+	31260247	31261667	0.000000	0.000000	0.000000
FBgn0040629	-	3R	+	31262598	31263878	0.000000	0.000000	0.000000
FBgn0039839	-	3R	+	31265730	31268511	0.000000	0.000000	0.000000
FBgn0039840	-	3R	-	31300918	31305384	0.000000	0.000000	0.000000
FBgn0085376	-	3R	+	31311157	31371748	4.613370	4.392553	10.117777
FBgn0267787	-	3R	+	31345139	31345746	0.000000	0.000000	0.000000
FBgn0046332	-	3R	+	31372427	31374198	0.000000	0.000000	0.000000
FBgn0039844	-	3R	+	31382109	31391893	0.245181	0.436215	1.004775
FBgn0051204	-	3R	-	31391894	31393527	0.000000	0.000000	0.000000
FBgn0051002	-	3R	-	31393582	31395304	0.000000	0.000000	0.000000
